approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
sample_resolving,trust_mimicry,12,198,3.2881640000630186,0.4125884978283875,0.0,0.0,3.0724027696492096,0.5484497948236098,400,0.4,1.0,0.0,7.969596867992914
sample_resolving,trust_mimicry,13,211,3.1414758201954482,0.41256539706385037,0.0,0.0,2.8562918173712415,0.5339370066020996,0,0.4,1.0,0.0,7.614491769190376
sample_resolving,trust_mimicry,14,224,3.2285522659987067,0.42219407509611573,0.0,0.0,3.078905124524236,0.36850231065082184,400,0.4,1.0,0.0,7.647080943198224
sample_resolving,trust_mimicry,15,237,3.132807610704249,0.41378672319458115,0.0,0.0,2.864303338607627,0.526903026949098,0,0.4,1.0,0.0,7.571068463767654
sample_resolving,trust_mimicry,16,250,3.1918208189715678,0.4070054124743926,0.0,0.0,3.0342503951683435,0.3905729175202137,400,0.4,1.0,0.0,7.842207305221983
sample_resolving,trust_mimicry,17,263,3.2913258857653935,0.4092600048614364,0.0,0.0,3.1131938092392497,0.5551296719590106,400,0.6666666666666666,1.0,0.0,8.042139096586634
sample_resolving,trust_mimicry,18,276,3.306458662140407,0.41715984928788336,0.0,0.0,3.0653963856345867,0.5418673557770801,400,0.4,1.0,0.0,7.92611913103509
sample_resolving,trust_mimicry,19,289,3.2492983789905314,0.40906746447171033,0.0,0.0,3.035883521335051,0.48829105758956537,0,0.4,1.0,0.0,7.943184587380553
sample_resolving,trust_mimicry,20,302,3.1617494783583764,0.4116067498366359,0.0,0.0,2.9149517122437447,0.44720328173662693,0,0.6666666666666666,1.0,0.0,7.681481121515268
sample_resolving,trust_mimicry,21,315,3.2259420761890154,0.4198596869712518,0.0,0.0,2.8693316490949905,0.6092254056904332,0,0.6666666666666666,1.0,0.0,7.6833813206979755
sample_resolving,trust_mimicry,22,328,3.287941583883156,0.4097916449653597,0.0,0.0,3.128104963414411,0.3718406626932165,400,0.4,1.0,0.0,8.02344709629473
sample_resolving,trust_mimicry,23,341,3.255566643612419,0.4169678286081973,0.0,0.0,3.077408865745662,0.4467055510597313,400,0.4,1.0,0.0,7.807716615642074
sample_resolving,trust_mimicry,24,354,3.2500044537538253,0.41607867507301854,0.0,0.0,3.0749782000645163,0.5293675194261809,400,0.4,1.0,0.0,7.811033461841021
